y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25
0.0,0.947,0.472,0.348,0.567,0.983,0.438,0.402,0.661,0.917,0.893,0.546,0.823,0.781,0.394,0.968,0.976,0.564,0.601,0.728,0.783,0.627,0.978,0.059,0.703,0.518
0.0,0.311,0.759,0.393,0.71,0.944,0.662,0.496,0.011,0.731,0.797,0.819,0.853,0.404,0.231,0.149,0.99,0.324,0.769,0.577,0.665,0.729,0.718,0.229,0.089,0.256
1.0,0.412,0.872,0.821,0.516,0.514,0.277,0.91,0.184,0.989,0.371,0.939,0.067,0.361,0.649,0.6,0.857,0.17,0.218,0.813,0.867,0.129,0.282,0.46,0.811,0.347
0.0,0.272,0.208,0.319,0.893,0.845,0.436,0.678,0.516,0.542,0.867,0.868,0.695,0.903,0.827,0.113,0.265,0.65,0.237,0.369,0.84,0.89,0.824,0.671,0.5,0.084
0.0,0.011,0.372,0.461,0.672,0.606,0.453,0.548,0.053,0.612,0.163,0.246,0.5,0.639,0.509,0.061,0.584,0.5,0.337,0.731,0.522,0.454,0.343,0.08,0.159,0.363
0.0,0.535,0.524,0.195,0.398,0.944,0.38,0.296,0.318,0.88,0.292,0.928,0.168,0.218,0.16,0.488,0.27,0.188,0.222,0.541,0.844,0.08,0.766,0.979,0.409,0.974
1.0,0.538,0.804,0.92,0.473,0.869,0.243,0.574,0.317,0.614,0.869,0.024,0.278,0.792,0.319,0.433,0.61,0.766,0.241,0.278,0.795,0.618,0.099,0.229,0.55,0.526
0.0,0.9,0.461,0.795,0.298,0.316,0.713,0.107,0.225,0.737,0.921,0.748,0.717,0.882,0.606,0.278,0.37,0.321,0.56,0.762,0.924,0.678,0.862,0.63,0.766,0.357
0.0,0.222,0.566,0.729,0.878,0.983,0.728,0.226,0.998,0.621,0.638,0.071,0.991,0.864,0.641,0.897,0.662,0.401,0.537,0.638,0.229,0.751,0.725,0.214,0.665,0.366
0.0,0.606,0.637,0.736,0.114,0.228,0.572,0.105,0.418,0.971,0.254,0.327,0.964,0.678,0.045,0.522,0.505,0.089,0.854,0.893,0.356,0.665,0.398,0.671,0.095,0.34
0.0,0.578,0.056,0.782,0.991,0.769,0.611,0.382,0.315,0.801,0.598,0.081,0.73,0.488,0.942,0.663,0.936,0.021,0.316,0.328,0.251,0.411,0.815,0.445,0.939,0.816
1.0,0.889,0.328,0.375,0.357,0.606,0.062,0.254,0.406,0.231,0.834,0.597,0.415,0.479,0.005,0.056,0.601,0.406,0.949,0.232,0.288,0.257,0.642,0.164,0.791,0.485
1.0,0.606,0.688,0.313,0.76,0.097,0.726,0.243,0.545,0.024,0.394,0.033,0.551,0.137,0.531,0.807,0.426,0.049,0.577,0.679,0.465,0.232,0.726,0.071,0.845,0.173
1.0,0.099,0.959,0.667,0.445,0.336,0.405,0.674,0.561,0.761,0.655,0.955,0.002,0.582,0.311,0.659,0.349,0.458,0.339,0.439,0.211,0.262,0.029,0.017,0.455,0.199
0.0,0.203,0.754,0.486,0.669,0.828,0.626,0.874,0.726,0.923,0.213,0.967,0.993,0.322,0.68,0.551,0.474,0.773,0.631,0.913,0.374,0.806,0.048,0.772,0.933,0.723
1.0,0.35,0.517,0.63,0.186,0.117,0.174,0.567,0.493,0.368,0.67,0.17,0.306,0.39,0.652,0.108,0.071,0.626,0.228,0.45,0.753,0.692,0.549,0.254,0.056,0.122
1.0,0.921,0.365,0.146,0.679,0.602,0.799,0.15,0.699,0.426,0.412,0.772,0.379,0.512,0.55,0.665,0.037,0.538,0.829,0.389,0.472,0.435,0.07,0.443,0.717,0.208
0.0,0.304,0.62,0.388,0.948,0.895,0.336,0.183,0.294,0.839,0.581,0.671,0.377,0.071,0.035,0.187,0.742,0.159,0.376,0.761,0.312,0.995,0.664,0.317,0.463,0.178
0.0,0.564,0.122,0.772,0.597,0.582,0.924,0.242,0.429,0.788,0.669,0.508,0.186,0.209,0.765,0.575,0.266,0.626,0.884,0.685,0.638,0.774,0.929,0.683,0.69,0.648
1.0,0.502,0.676,0.111,0.422,0.811,0.83,0.83,0.773,0.368,0.094,0.414,0.554,0.998,0.752,0.12,0.444,0.124,0.765,0.576,0.69,0.115,0.707,0.498,0.699,0.596
0.0,0.779,0.932,0.342,0.673,0.344,0.769,0.559,0.015,0.923,0.553,0.683,0.561,0.352,0.609,0.357,0.924,0.997,0.64,0.851,0.362,0.351,0.878,0.624,0.876,0.659
1.0,0.394,0.434,0.721,0.133,0.556,0.216,0.295,0.219,0.479,0.075,0.737,0.727,0.634,0.174,0.662,0.982,0.822,0.51,0.756,0.49,0.357,0.431,0.459,0.954,0.437
0.0,0.139,0.446,0.796,0.502,0.623,0.585,0.136,0.923,0.399,0.971,0.935,0.025,0.183,0.008,0.676,0.408,0.931,0.609,0.929,0.247,0.177,0.837,0.744,0.747,0.158
1.0,0.004,0.038,0.91,0.654,0.158,0.965,0.555,0.636,0.867,0.789,0.343,0.51,0.573,0.849,0.692,0.368,0.281,0.2,0.235,0.696,0.018,0.339,0.616,0.963,0.248
0.0,0.106,0.669,0.009,0.973,0.176,0.966,0.465,0.885,0.25,0.31,0.22,0.802,0.504,0.87,0.021,0.164,0.957,0.215,0.845,0.322,0.461,0.994,0.443,0.048,0.643
1.0,0.633,0.328,0.131,0.14,0.366,0.981,0.363,0.493,0.114,0.748,0.5,0.526,0.612,0.933,0.974,0.723,0.569,0.672,0.716,0.253,0.3,0.744,0.496,0.276,0.563
1.0,0.289,0.639,0.891,0.456,0.702,0.831,0.472,0.992,0.777,0.409,0.095,0.146,0.772,0.63,0.844,0.332,0.048,0.101,0.658,0.606,0.808,0.26,0.248,0.012,0.659
0.0,0.489,0.67,0.24,0.37,0.942,0.303,0.702,0.832,0.532,0.193,0.184,0.973,0.993,0.493,0.975,0.227,0.794,0.694,0.433,0.439,0.173,0.013,0.566,0.806,0.007
1.0,0.434,0.498,0.144,0.058,0.481,0.99,0.056,0.068,0.159,0.143,0.238,0.42,0.377,0.921,0.767,0.513,0.537,0.087,0.574,0.187,0.472,0.151,0.155,0.422,0.208
0.0,0.119,0.039,0.688,0.941,0.113,0.762,0.946,0.766,0.654,0.469,0.778,0.716,0.174,0.724,0.129,0.21,0.351,0.754,0.123,0.71,0.772,0.702,0.336,0.372,0.599
0.0,0.512,0.245,0.598,0.927,0.327,0.094,0.953,0.148,0.991,0.554,0.315,0.92,0.481,0.869,0.307,0.62,0.114,0.301,0.271,0.075,0.446,0.816,0.203,0.931,0.151
0.0,0.299,0.405,0.653,0.43,0.888,0.096,0.95,0.679,0.089,0.946,0.938,0.784,0.154,0.74,0.192,0.236,0.343,0.444,0.617,0.823,0.615,0.86,0.055,0.809,0.406
1.0,0.697,0.557,0.209,0.417,0.153,0.154,0.388,0.72,0.926,0.242,0.594,0.207,0.931,0.269,0.827,0.559,0.379,0.133,0.165,0.134,0.428,0.495,0.932,0.967,0.299
0.0,0.214,0.668,0.027,0.968,0.724,0.017,0.889,0.706,0.841,0.235,0.833,0.187,0.427,0.02,0.072,0.65,0.622,0.625,0.652,0.949,0.826,0.663,0.511,0.046,0.48
0.0,0.995,0.396,0.409,0.935,0.537,0.07,0.65,0.709,0.732,0.304,0.203,0.894,0.522,0.793,0.076,0.385,0.681,0.623,0.934,0.701,0.283,0.151,0.655,0.665,0.119
1.0,0.392,0.401,0.574,0.248,0.672,0.139,0.782,0.124,0.876,0.155,0.46,0.123,0.639,0.769,0.329,0.672,0.115,0.943,0.626,0.881,0.791,0.361,0.291,0.467,0.416
0.0,0.249,0.25,0.003,0.568,0.665,0.511,0.649,0.959,0.248,0.896,0.121,0.3,0.452,0.554,0.209,0.599,0.964,0.125,0.993,0.206,0.637,0.981,0.671,0.404,0.18
0.0,0.779,0.619,0.818,0.236,0.926,0.288,0.653,0.208,0.867,0.056,0.972,0.177,0.018,0.174,0.258,0.65,0.689,0.574,0.105,0.166,0.779,0.949,0.22,0.632,0.468
0.0,0.117,0.133,0.237,0.883,0.955,0.246,0.459,0.408,0.363,0.278,0.878,0.606,0.411,0.986,0.475,0.251,0.438,0.686,0.838,0.181,0.32,0.071,0.221,0.014,0.193
1.0,0.816,0.703,0.295,0.506,0.368,0.395,0.88,0.179,0.888,0.649,0.671,0.748,0.257,0.819,0.301,0.284,0.498,0.255,0.245,0.179,0.199,0.588,0.945,0.138,0.763
0.0,0.965,0.687,0.903,0.92,0.943,0.306,0.143,0.333,0.635,0.677,0.435,0.227,0.286,0.139,0.641,0.363,0.339,0.484,0.014,0.332,0.426,0.853,0.61,0.944,0.175
0.0,0.458,0.331,0.616,0.893,0.516,0.103,0.208,0.666,0.818,0.537,0.893,0.544,0.135,0.682,0.254,0.112,0.346,0.988,0.259,0.794,0.806,0.949,0.373,0.058,0.259
1.0,0.036,0.145,0.927,0.191,0.616,0.391,0.003,0.068,0.962,0.377,0.816,0.332,0.135,0.335,0.354,0.141,0.307,0.423,0.992,0.023,0.986,0.149,0.724,0.692,0.777
1.0,0.979,0.698,0.306,0.778,0.942,0.152,0.855,0.847,0.928,0.899,0.261,0.461,0.575,0.918,0.483,0.001,0.261,0.707,0.512,0.474,0.622,0.37,0.783,0.677,0.041
0.0,0.962,0.438,0.997,0.906,0.37,0.443,0.426,0.327,0.861,0.694,0.749,0.475,0.24,0.098,0.501,0.404,0.807,0.74,0.193,0.3,0.404,0.961,0.427,0.223,0.323
0.0,0.384,0.914,0.182,0.935,0.494,0.749,0.064,0.975,0.203,0.62,0.263,0.196,0.457,0.538,0.521,0.505,0.55,0.224,0.508,0.045,0.988,0.549,0.005,0.272,0.855
0.0,0.903,0.301,0.515,0.856,0.12,0.605,0.181,0.549,0.891,0.311,0.986,0.958,0.159,0.557,0.345,0.488,0.914,0.798,0.22,0.651,0.061,0.169,0.579,0.146,0.629
0.0,0.913,0.185,0.765,0.961,0.283,0.842,0.813,0.586,0.32,0.337,0.742,0.061,0.382,0.431,0.302,0.81,0.212,0.2,0.084,0.573,0.559,0.944,0.356,0.638,0.351
0.0,0.037,0.822,0.292,0.704,0.769,0.572,0.841,0.889,0.254,0.104,0.921,0.872,0.237,0.858,0.976,0.876,0.841,0.756,0.465,0.692,0.915,0.647,0.413,0.792,0.489
1.0,0.297,0.879,0.636,0.35,0.161,0.988,0.228,0.793,0.607,0.968,0.234,0.429,0.266,0.838,0.391,0.526,0.195,0.931,0.995,0.061,0.276,0.296,0.349,0.763,0.092
0.0,0.78,0.44,0.938,0.646,0.162,0.55,0.121,0.857,0.154,0.658,0.112,0.697,0.007,0.679,0.872,0.085,0.379,0.606,0.804,0.836,0.035,0.951,0.987,0.521,0.398
0.0,0.158,0.639,0.953,0.37,0.057,0.574,0.178,0.985,0.782,0.645,0.76,0.038,0.589,0.911,0.933,0.311,0.096,0.217,0.005,0.88,0.875,0.808,0.623,0.974,0.616
0.0,0.549,0.971,0.152,0.165,0.894,0.901,0.992,0.875,0.361,0.476,0.895,0.101,0.861,0.774,0.571,0.968,0.233,0.725,0.457,0.129,0.919,0.878,0.278,0.536,0.597
0.0,0.922,0.512,0.727,0.346,0.739,0.013,0.008,0.996,0.587,0.466,0.032,0.296,0.753,0.282,0.061,0.635,0.48,0.813,0.924,0.541,0.725,0.855,0.973,0.297,0.004
1.0,0.026,0.679,0.165,0.052,0.252,0.289,0.783,0.661,0.074,0.75,0.507,0.09,0.253,0.04,0.265,0.76,0.087,0.235,0.581,0.1,0.918,0.389,0.111,0.703,0.025
0.0,0.59,0.744,0.815,0.569,0.842,0.049,0.02,0.686,0.238,0.972,0.817,0.57,0.229,0.116,0.378,0.333,0.167,0.849,0.079,0.596,0.07,0.837,0.376,0.184,0.686
0.0,0.367,0.719,0.061,0.598,0.69,0.945,0.844,0.327,0.82,0.59,0.618,0.145,0.506,0.637,0.167,0.896,0.879,0.739,0.866,0.859,0.574,0.873,0.446,0.734,0.735
0.0,0.352,0.835,0.331,0.106,0.347,0.543,0.887,0.915,0.541,0.388,0.23,0.886,0.276,0.501,0.032,0.887,0.392,0.942,0.533,0.843,0.293,0.327,0.786,0.976,0.16
1.0,0.47,0.399,0.168,0.546,0.361,0.325,0.215,0.617,0.922,0.984,0.595,0.332,0.26,0.757,0.317,0.383,0.022,0.637,0.17,0.959,0.227,0.208,0.544,0.283,0.141
0.0,0.922,0.303,0.439,0.869,0.962,0.453,0.553,0.612,0.834,0.283,0.865,0.277,0.067,0.38,0.594,0.405,0.232,0.024,0.351,0.908,0.26,0.914,0.505,0.051,0.194
0.0,0.776,0.086,0.381,0.324,0.81,0.812,0.09,0.763,0.018,0.128,0.103,0.966,0.906,0.225,0.232,0.727,0.685,0.101,0.107,0.139,0.026,0.758,0.19,0.847,0.845
0.0,0.593,0.43,0.356,0.961,0.916,0.169,0.164,0.554,0.211,0.61,0.353,0.43,0.138,0.704,0.039,0.131,0.889,0.316,0.175,0.353,0.411,0.839,0.542,0.332,0.768
0.0,0.994,0.049,0.898,0.531,0.611,0.912,0.725,0.569,0.653,0.231,0.565,0.088,0.396,0.935,0.396,0.293,0.794,0.544,0.535,0.032,0.778,0.489,0.714,0.213,0.554
0.0,0.913,0.155,0.154,0.999,0.593,0.243,0.643,0.592,0.726,0.26,0.517,0.69,0.186,0.206,0.036,0.449,0.548,0.866,0.724,0.874,0.225,0.071,0.88,0.162,0.057
1.0,0.055,0.771,0.164,0.769,0.896,0.356,0.963,0.763,0.063,0.984,0.177,0.24,0.607,0.038,0.207,0.08,0.164,0.349,0.625,0.228,0.588,0.432,0.632,0.622,0.04
1.0,0.431,0.912,0.996,0.268,0.736,0.196,0.794,0.513,0.907,0.106,0.604,0.393,0.902,0.147,0.281,0.444,0.226,0.438,0.903,0.428,0.559,0.507,0.711,0.579,0.926
1.0,0.869,0.36,0.494,0.322,0.914,0.773,0.017,0.773,0.129,0.627,0.32,0.515,0.164,0.107,0.702,0.839,0.734,0.784,0.449,0.629,0.852,0.35,0.882,0.389,0.343
1.0,0.249,0.282,0.803,0.572,0.978,0.728,0.238,0.449,0.318,0.82,0.388,0.126,0.739,0.416,0.961,0.005,0.666,0.317,0.928,0.687,0.326,0.492,0.444,0.087,0.392
1.0,0.526,0.962,0.198,0.587,0.588,0.57,0.333,0.265,0.137,0.888,0.192,0.352,0.391,0.605,0.999,0.186,0.187,0.481,0.241,0.815,0.17,0.079,0.846,0.719,0.449
1.0,0.451,0.869,0.946,0.158,0.166,0.221,0.042,0.419,0.446,0.025,0.695,0.401,0.716,0.129,0.251,0.279,0.986,0.152,0.107,0.293,0.858,0.677,0.813,0.288,0.909
1.0,0.388,0.731,0.733,0.75,0.128,0.366,0.943,0.12,0.383,0.038,0.894,0.077,0.432,0.248,0.383,0.443,0.715,0.668,0.76,0.308,0.192,0.304,0.825,0.873,0.041
0.0,0.15,0.622,0.908,0.083,0.649,0.586,0.309,0.062,0.108,0.676,0.793,0.875,0.139,0.005,0.756,0.862,0.714,0.757,0.358,0.207,0.276,0.188,0.037,0.23,0.339
0.0,0.162,0.38,0.793,0.564,0.823,0.574,0.254,0.829,0.0,0.494,0.505,0.848,0.878,0.014,0.331,0.17,0.432,0.689,0.374,0.686,0.761,0.795,0.704,0.252,0.845
1.0,0.033,0.205,0.304,0.202,0.654,0.379,0.368,0.055,0.616,0.251,0.499,0.098,0.127,0.743,0.89,0.921,0.144,0.091,0.569,0.749,0.1,0.431,0.605,0.502,0.522
0.0,0.114,0.911,0.0,0.974,0.737,0.574,0.078,0.612,0.507,0.07,0.065,0.577,0.592,0.487,0.313,0.278,0.832,0.299,0.569,0.575,0.774,0.281,0.953,0.469,0.94
1.0,0.046,0.645,0.311,0.558,0.903,0.71,0.73,0.401,0.718,0.206,0.215,0.167,0.769,0.929,0.938,0.108,0.754,0.448,0.22,0.57,0.117,0.561,0.567,0.712,0.719
1.0,0.614,0.802,0.382,0.038,0.648,0.663,0.353,0.416,0.603,0.994,0.075,0.212,0.106,0.249,0.092,0.334,0.706,0.411,0.382,0.765,0.501,0.65,0.612,0.345,0.557
0.0,0.819,0.14,0.344,0.832,0.533,0.603,0.933,0.123,0.322,0.878,0.408,0.013,0.419,0.541,0.038,0.509,0.77,0.315,0.138,0.384,0.432,0.103,0.749,0.502,0.007
0.0,0.551,0.997,0.035,0.519,0.047,0.592,0.584,0.519,0.91,0.523,0.146,0.888,0.344,0.772,0.996,0.487,0.207,0.364,0.399,0.023,0.003,0.377,0.643,0.792,0.498
1.0,0.263,0.767,0.009,0.648,0.113,0.776,0.186,0.771,0.619,0.073,0.404,0.052,0.162,0.729,0.867,0.755,0.326,0.4,0.11,0.257,0.703,0.103,0.202,0.167,0.209
0.0,0.991,0.252,0.333,0.666,0.371,0.538,0.56,0.649,0.753,0.906,0.248,0.946,0.075,0.479,0.324,0.408,0.139,0.052,0.547,0.072,0.425,0.038,0.756,0.283,0.087
1.0,0.367,0.251,0.09,0.082,0.673,0.296,0.22,0.781,0.351,0.745,0.823,0.221,0.084,0.775,0.55,0.622,0.073,0.809,0.953,0.618,0.013,0.475,0.43,0.556,0.409
1.0,0.272,0.166,0.213,0.369,0.337,0.875,0.166,0.99,0.72,0.207,0.371,0.195,0.769,0.018,0.117,0.859,0.777,0.471,0.01,0.784,0.624,0.495,0.893,0.397,0.561
1.0,0.773,0.284,0.596,0.733,0.868,0.504,0.477,0.768,0.572,0.286,0.777,0.29,0.947,0.86,0.349,0.924,0.27,0.429,0.772,0.796,0.607,0.526,0.343,0.581,0.457
0.0,0.835,0.003,0.102,0.334,0.492,0.523,0.14,0.245,0.222,0.198,0.022,0.865,0.165,0.916,0.774,0.079,0.104,0.508,0.45,0.74,0.99,0.014,0.772,0.905,0.582
1.0,0.42,0.626,0.645,0.727,0.189,0.677,0.41,0.033,0.507,0.614,0.165,0.406,0.858,0.629,0.589,0.502,0.547,0.203,0.344,0.781,0.989,0.582,0.859,0.37,0.909
0.0,0.277,0.824,0.887,0.368,0.303,0.791,0.627,0.856,0.774,0.685,0.26,0.943,0.371,0.409,0.687,0.717,0.905,0.61,0.063,0.098,0.51,0.532,0.818,0.855,0.14
0.0,0.949,0.366,0.188,0.457,0.504,0.202,0.685,0.054,0.342,0.778,0.447,0.743,0.836,0.243,0.13,0.104,0.653,0.896,0.246,0.879,0.774,0.85,0.687,0.616,0.134
1.0,0.034,0.096,0.795,0.543,0.138,0.705,0.753,0.435,0.385,0.155,0.573,0.214,0.591,0.92,0.736,0.394,0.781,0.009,0.566,0.755,0.47,0.044,0.666,0.738,0.618
0.0,0.004,0.126,0.652,0.616,0.927,0.249,0.851,0.433,0.123,0.289,0.77,0.897,0.587,0.404,0.427,0.256,0.009,0.219,0.902,0.728,0.751,0.311,0.87,0.207,0.117
0.0,0.137,0.572,0.969,0.815,0.801,0.315,0.593,0.508,0.325,0.657,0.758,0.907,0.38,0.307,0.753,0.2,0.111,0.923,0.95,0.391,0.183,0.473,0.189,0.427,0.809
1.0,0.815,0.139,0.681,0.46,0.939,0.122,0.054,0.317,0.147,0.557,0.902,0.683,0.157,0.195,0.73,0.055,0.947,0.868,0.368,0.219,0.434,0.062,0.932,0.788,0.991
0.0,0.88,0.166,0.369,0.663,0.632,0.713,0.644,0.383,0.575,0.535,0.641,0.722,0.85,0.283,0.719,0.261,0.969,0.436,0.936,0.695,0.084,0.784,0.554,0.0,0.57
1.0,0.256,0.443,0.808,0.707,0.044,0.832,0.434,0.868,0.636,0.846,0.173,0.587,0.884,0.473,0.736,0.657,0.411,0.628,0.122,0.837,0.805,0.724,0.402,0.32,0.618
1.0,0.568,0.051,0.585,0.321,0.095,0.882,0.284,0.743,0.515,0.44,0.978,0.789,0.131,0.523,0.73,0.916,0.778,0.446,0.604,0.774,0.107,0.262,0.477,0.486,0.204
1.0,0.913,0.493,0.851,0.333,0.798,0.516,0.681,0.514,0.401,0.582,0.749,0.18,0.562,0.809,0.566,0.556,0.956,0.737,0.072,0.55,0.157,0.629,0.831,0.88,0.49
1.0,0.094,0.74,0.278,0.056,0.751,0.392,0.161,0.587,0.117,0.204,0.22,0.454,0.339,0.952,0.517,0.824,0.172,0.124,0.155,0.116,0.353,0.651,0.648,0.773,0.827
1.0,0.034,0.271,0.541,0.139,0.028,0.564,0.451,0.108,0.134,0.783,0.171,0.644,0.521,0.552,0.45,0.453,0.733,0.802,0.973,0.904,0.032,0.007,0.202,0.723,0.877
0.0,0.134,0.51,0.339,0.987,0.431,0.694,0.555,0.995,0.631,0.403,0.355,0.323,0.789,0.563,0.581,0.122,0.391,0.793,0.873,0.218,0.867,0.143,0.179,0.603,0.177
1.0,0.274,0.395,0.27,0.509,0.306,0.624,0.861,0.223,0.869,0.982,0.797,0.59,0.037,0.693,0.75,0.594,0.676,0.851,0.735,0.047,0.516,0.319,0.537,0.5,0.455
1.0,0.636,0.094,0.263,0.113,0.96,0.638,0.03,0.474,0.09,0.706,0.673,0.425,0.882,0.301,0.302,0.576,0.493,0.592,0.772,0.515,0.653,0.079,0.942,0.639,0.247
1.0,0.439,0.094,0.872,0.302,0.626,0.594,0.052,0.913,0.902,0.013,0.051,0.474,0.648,0.63,0.961,0.707,0.294,0.331,0.957,0.128,0.133,0.303,0.081,0.678,0.59
0.0,0.539,0.219,0.413,0.672,0.672,0.575,0.176,0.805,0.609,0.429,0.489,0.668,0.046,0.452,0.597,0.576,0.413,0.928,0.292,0.94,0.609,0.909,0.766,0.396,0.26
0.0,0.613,0.072,0.666,0.73,0.096,0.432,0.932,0.746,0.38,0.701,0.574,0.624,0.285,0.27,0.975,0.169,0.867,0.107,0.036,0.118,0.714,0.775,0.084,0.669,0.405
0.0,0.865,0.293,0.951,0.797,0.615,0.38,0.262,0.713,0.794,0.55,0.876,0.858,0.67,0.542,0.58,0.956,0.295,0.667,0.731,0.214,0.626,0.89,0.507,0.024,0.234
0.0,0.864,0.054,0.541,0.927,0.685,0.406,0.718,0.61,0.433,0.147,0.684,0.075,0.171,0.45,0.903,0.867,0.808,0.842,0.56,0.847,0.157,0.15,0.062,0.005,0.32
0.0,0.754,0.827,0.376,0.191,0.827,0.28,0.59,0.251,0.463,0.243,0.955,0.803,0.134,0.839,0.488,0.252,0.371,0.445,0.974,0.827,0.0,0.321,0.181,0.351,0.88
0.0,0.371,0.401,0.976,0.855,0.665,0.391,0.318,0.562,0.286,0.698,0.093,0.588,0.749,0.245,0.07,0.73,0.403,0.08,0.903,0.513,0.796,0.05,0.03,0.868,0.008
1.0,0.441,0.462,0.048,0.235,0.396,0.067,0.3,0.098,0.284,0.257,0.106,0.698,0.258,0.54,0.176,0.459,0.281,0.986,0.49,0.495,0.292,0.076,0.45,0.24,0.339
0.0,0.93,0.104,0.227,0.158,1.0,0.098,0.858,0.586,0.378,0.413,0.419,0.467,0.985,0.2,0.139,0.251,0.244,0.015,0.836,0.765,0.783,0.957,0.373,0.042,0.033
0.0,0.139,0.18,0.582,0.053,0.349,0.591,0.365,0.376,0.961,0.452,0.625,0.786,0.073,0.976,0.055,0.33,0.768,0.784,0.124,0.846,0.115,0.915,0.315,0.249,0.275
0.0,0.784,0.971,0.662,0.681,0.818,0.522,0.623,0.037,0.002,0.07,0.461,0.634,0.129,0.227,0.053,0.569,0.899,0.4,0.92,0.72,0.265,0.845,0.885,0.493,0.189
1.0,0.828,0.646,0.853,0.23,0.433,0.543,0.528,0.876,0.894,0.976,0.139,0.0,0.874,0.983,0.25,0.03,0.89,0.85,0.403,0.62,0.808,0.539,0.595,0.211,0.033
1.0,0.233,0.931,0.767,0.721,0.292,0.764,0.523,0.93,0.964,0.016,0.998,0.595,0.741,0.508,0.854,0.333,0.388,0.235,0.461,0.615,0.591,0.535,0.107,0.38,0.557
0.0,0.531,0.955,0.173,0.847,0.485,0.395,0.642,0.057,0.239,0.322,0.98,0.567,0.109,0.31,0.518,0.63,0.729,0.084,0.486,0.924,0.068,0.778,0.016,0.965,0.511
0.0,0.98,0.07,0.774,0.303,0.005,0.029,0.108,0.285,0.171,0.377,0.204,0.685,0.804,0.656,0.732,0.707,0.967,0.185,0.408,0.329,0.487,0.885,0.769,0.778,0.991
0.0,0.159,0.534,0.047,0.737,0.207,0.253,0.796,0.524,0.054,0.985,0.331,0.947,0.143,0.59,0.248,0.589,0.895,0.58,0.433,0.446,0.393,0.717,0.134,0.007,0.926
1.0,0.203,0.221,0.647,0.429,0.833,0.995,0.988,0.883,0.865,0.865,0.039,0.329,0.849,0.361,0.414,0.027,0.647,0.995,0.691,0.668,0.966,0.433,0.763,0.798,0.362
0.0,0.966,0.952,0.041,0.331,0.193,0.707,0.354,0.083,0.106,0.174,0.246,0.671,0.935,0.243,0.396,0.64,0.87,0.592,0.088,0.538,0.95,0.969,0.757,0.821,0.306
0.0,0.802,0.691,0.143,0.949,0.105,0.5,0.796,0.819,0.375,0.3,0.589,0.785,0.505,0.981,0.662,0.971,0.867,0.966,0.539,0.578,0.749,0.13,0.846,0.031,0.876
1.0,0.922,0.482,0.635,0.362,0.383,0.419,0.159,0.325,0.754,0.67,0.252,0.014,0.255,0.979,0.737,0.272,0.183,0.615,0.293,0.622,0.47,0.361,0.642,0.687,0.307
1.0,0.63,0.553,0.281,0.012,0.545,0.781,0.986,0.348,0.691,0.736,0.183,0.123,0.272,0.916,0.279,0.891,0.102,0.104,0.399,0.4,0.158,0.082,0.872,0.048,0.845
1.0,0.501,0.24,0.289,0.184,0.214,0.138,0.989,0.016,0.789,0.964,0.003,0.134,0.016,0.606,0.667,0.278,0.723,0.131,0.652,0.601,0.981,0.097,0.437,0.785,0.663
1.0,0.438,0.076,0.085,0.795,0.414,0.126,0.592,0.832,0.401,0.144,0.5,0.175,0.796,0.799,0.102,0.247,0.266,0.143,0.244,0.63,0.894,0.222,0.243,0.167,0.329
0.0,0.772,0.547,0.957,0.284,0.689,0.784,0.707,0.079,0.377,0.336,0.738,0.234,0.143,0.21,0.105,0.331,0.365,0.763,0.843,0.013,0.61,0.88,0.575,0.37,0.1
1.0,0.276,0.201,0.426,0.07,0.659,0.675,0.923,0.083,0.186,0.619,0.783,0.781,0.512,0.968,0.865,0.609,0.637,0.504,0.61,0.225,0.686,0.243,0.024,0.94,0.598
1.0,0.158,0.669,0.344,0.689,0.185,0.386,0.563,0.923,0.169,0.936,0.319,0.532,0.752,0.186,0.004,0.693,0.132,0.431,0.098,0.146,0.261,0.591,0.338,0.801,0.854
1.0,0.297,0.452,0.137,0.257,0.465,0.897,0.997,0.537,0.729,0.866,0.086,0.409,0.632,0.521,0.547,0.512,0.101,0.293,0.981,0.413,0.314,0.605,0.734,0.055,0.163
1.0,0.498,0.963,0.504,0.715,0.909,0.122,0.033,0.231,0.448,0.843,0.778,0.482,0.271,0.888,0.005,0.391,0.059,0.897,0.861,0.373,0.986,0.212,0.462,0.155,0.26
0.0,0.402,0.352,0.317,0.905,0.674,0.019,0.502,0.924,0.081,0.139,0.257,0.14,0.602,0.295,0.942,0.973,0.631,0.083,0.415,0.848,0.492,0.108,0.813,0.276,0.802
0.0,0.224,0.884,0.093,0.92,0.984,0.653,0.85,0.056,0.988,0.321,0.747,0.196,0.879,0.1,0.163,0.655,0.445,0.563,0.593,0.206,0.339,0.73,0.674,0.325,0.502
0.0,0.711,0.997,0.212,0.894,0.771,0.524,0.796,0.18,0.632,0.582,0.796,0.16,0.484,0.021,0.862,0.527,0.279,0.939,0.542,0.224,0.168,0.588,0.262,0.417,0.967
1.0,0.984,0.416,0.024,0.2,0.797,0.745,0.568,0.034,0.587,0.209,0.94,0.201,0.201,0.635,0.737,0.412,0.37,0.286,0.332,0.972,0.669,0.064,0.408,0.072,0.147
