y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3.0,0.238,-0.739,-2.586,0.274,-2.865,1.593,1.593,-0.835,-0.659,4.223
0.0,-4.094,0.335,1.391,-0.553,1.298,1.243,1.46,3.769,3.249,0.564
3.0,0.503,2.766,0.754,1.15,-1.244,2.066,-1.118,-1.43,-2.586,1.862
0.0,1.352,3.258,1.918,4.576,0.218,-1.201,-3.002,-0.147,3.843,-0.506
0.0,-3.412,0.438,1.272,-0.153,-0.42,3.689,0.471,5.166,1.41,-0.809
2.0,-2.027,-2.128,-6.177,-0.141,-0.077,-1.404,-0.911,1.715,-3.182,1.842
3.0,5.532,2.294,2.728,3.19,0.228,-4.604,-1.088,-1.595,-2.665,1.507
3.0,3.375,3.667,-1.37,1.22,1.355,4.208,-1.871,0.945,-3.68,-1.686
2.0,-1.261,-2.982,-1.866,-2.271,-0.803,-0.857,-3.609,-2.435,-0.271,-0.072
0.0,3.205,2.992,-1.467,1.886,-0.75,4.836,-4.228,6.34,4.068,1.431
3.0,1.564,-1.004,1.886,-0.112,3.022,-0.208,-1.23,-2.46,-1.812,0.361
2.0,0.14,-0.165,-1.972,0.397,-1.625,-0.793,-2.535,0.688,2.173,-1.037
1.0,-0.43,0.633,0.779,-2.293,0.096,-0.939,-2.444,0.135,0.003,1.13
2.0,-3.521,-3.966,-1.424,-1.72,0.438,-3.945,-1.919,2.456,-0.134,2.234
3.0,3.69,2.031,1.832,1.364,1.252,-3.25,-1.651,-1.899,-2.767,5.56
2.0,0.415,-2.114,-0.933,-1.005,0.396,-1.518,-3.122,-2.215,-1.447,-0.715
3.0,-4.442,-2.114,0.767,5.561,1.317,3.708,-3.903,4.602,-0.825,2.998
3.0,1.536,2.761,-1.919,1.225,-2.791,-0.319,-0.025,-0.281,1.61,3.193
0.0,-0.555,-3.793,4.617,-1.886,2.077,-2.052,2.658,-3.304,-2.421,-1.935
3.0,-3.279,-0.757,2.095,2.091,-2.736,1.839,-0.62,-2.094,-1.779,3.83
2.0,-4.848,-2.562,-5.559,-3.912,2.26,-2.586,-3.22,-0.612,-0.49,0.862
1.0,2.012,2.492,2.082,-1.016,3.079,-0.014,-3.167,0.846,-2.02,-1.18
1.0,0.541,-0.46,-1.433,0.967,-1.937,1.586,1.092,0.875,-0.856,-2.312
3.0,-0.011,1.67,0.842,-0.306,2.187,-1.008,0.008,0.754,-1.724,-0.182
1.0,-3.47,0.679,1.857,-0.552,2.245,-3.0,0.28,4.102,2.613,0.716
2.0,1.29,1.248,-2.038,-4.77,-1.029,-0.029,-0.911,-3.178,2.305,1.121
0.0,3.022,-0.721,3.674,1.963,4.591,4.19,0.77,0.804,0.337,2.035
2.0,-3.471,0.913,-1.918,-2.391,-1.546,-0.686,-1.367,-3.664,0.447,1.478
1.0,-4.407,-1.361,-1.626,-1.235,-2.738,4.277,5.75,2.221,0.301,0.134
3.0,-1.605,5.517,1.505,0.992,-0.481,-1.373,-1.544,-2.925,-0.614,3.481
0.0,1.672,-5.585,0.755,-2.612,5.111,-3.544,4.573,-0.225,4.556,1.108
1.0,-5.047,-0.555,2.007,-2.89,-1.496,0.338,0.812,2.646,-1.686,-4.116
2.0,-0.207,-1.113,-0.699,-2.984,2.102,-0.066,-3.218,-1.34,-0.943,-3.111
3.0,-2.873,-0.153,2.674,0.851,-3.056,1.682,-1.18,-3.584,-3.798,1.669
3.0,2.853,3.773,1.003,2.356,0.024,-2.914,-1.327,-0.318,-0.763,3.876
3.0,1.022,1.416,0.756,1.177,2.094,-1.803,-3.224,-3.372,1.349,-0.8
1.0,-3.431,-2.36,1.299,-0.784,-5.701,2.788,2.966,0.07,-2.711,-3.761
2.0,-2.791,0.174,-2.546,0.134,0.684,-0.918,0.073,-5.131,-2.85,-2.545
1.0,-2.071,-0.194,1.722,-2.909,0.079,-0.372,-2.028,1.338,-5.181,0.244
3.0,-1.241,1.174,2.085,4.113,-1.567,1.966,-2.155,0.516,-2.127,1.008
2.0,-0.582,-0.063,-3.708,-2.143,6.76,-0.039,-5.907,-0.333,-4.318,-0.931
2.0,-2.058,-2.282,-1.703,-0.88,-1.91,-0.781,1.558,-1.578,-0.782,-1.508
0.0,0.313,1.089,-0.039,1.898,0.923,2.501,-3.326,4.602,0.423,3.76
3.0,-2.53,0.756,1.405,4.527,-1.579,1.968,-4.045,0.576,0.514,-1.052
0.0,3.093,2.739,3.657,2.001,5.061,1.057,2.642,-0.645,0.649,2.146
3.0,-0.026,2.443,1.631,-0.862,-1.32,-0.858,1.888,-2.701,1.622,4.143
2.0,0.294,-0.76,-1.025,-0.454,2.011,-1.152,-2.536,-4.203,-2.744,-3.004
3.0,-2.672,-0.472,-0.601,2.112,-4.093,-0.134,-1.418,-0.826,0.642,3.401
0.0,-3.028,3.596,0.668,-3.847,-4.457,4.791,3.545,4.456,1.236,1.353
1.0,-2.208,-0.613,0.825,-1.665,-5.362,3.085,4.493,0.835,-0.844,-2.328
2.0,-1.987,-1.813,-2.826,-2.54,-2.134,-0.88,0.293,-1.662,0.946,-0.513
1.0,-4.607,-4.622,-0.745,3.068,-0.906,1.673,4.435,0.333,-2.158,-1.882
2.0,-2.363,-1.424,1.359,1.156,-0.861,-5.526,-1.36,0.644,-0.244,-0.065
2.0,-0.221,-1.247,-2.79,-3.169,2.108,-0.551,0.687,-2.737,0.36,0.341
3.0,1.119,3.675,-0.604,0.732,-0.262,1.846,-0.988,-0.559,-0.617,1.886
2.0,-2.218,-0.263,0.111,0.119,-1.299,-3.557,-2.044,-1.074,0.46,1.575
0.0,-2.768,-0.978,2.742,-0.812,-0.429,1.628,-0.025,2.819,0.963,-2.023
2.0,-4.621,-2.463,-2.639,-1.35,0.796,-2.302,0.707,-0.716,-1.431,-0.534
1.0,-1.629,-0.587,-0.433,4.384,1.108,0.747,3.028,0.569,-1.113,-2.565
1.0,0.68,0.709,2.675,-2.941,-1.57,2.891,2.272,0.663,-0.458,0.688
3.0,1.566,1.525,2.215,3.489,-0.828,-2.854,-0.789,-2.276,-2.016,2.204
0.0,0.578,0.856,0.796,2.781,-0.334,4.119,-2.903,1.575,1.844,1.596
3.0,-5.287,1.743,6.118,0.67,-2.895,-3.097,-2.115,-3.966,0.804,2.591
2.0,-2.958,-1.957,-0.863,-2.201,2.293,-1.076,-0.562,-0.095,-1.322,-2.171
2.0,2.266,-1.827,-2.868,0.184,2.381,1.222,-5.24,2.078,-4.628,1.977
0.0,-0.732,-2.799,-0.671,-0.642,4.463,0.666,2.282,2.39,4.499,-0.981
0.0,-1.897,-3.221,2.006,-1.806,1.454,0.128,1.747,-1.868,0.949,-4.601
3.0,0.912,1.058,-0.608,2.027,1.601,1.187,-2.575,-3.26,0.71,-0.115
0.0,-2.758,1.045,5.208,-2.311,-0.077,0.388,0.38,2.503,-0.324,2.707
1.0,-6.776,-0.829,-0.061,-3.011,-1.052,2.954,2.305,5.495,-1.702,-0.986
1.0,2.39,0.184,-2.798,2.467,2.824,0.485,-0.183,-0.468,-3.146,1.003
1.0,-3.013,-0.61,2.329,-0.775,2.197,-0.884,0.009,2.892,0.692,0.135
1.0,-2.372,-0.99,0.793,0.402,-4.833,2.568,-0.01,1.364,-2.965,-4.327
0.0,-1.824,-1.284,4.144,-1.554,0.895,0.195,1.193,-1.277,-0.685,-1.235
0.0,0.875,-0.922,2.869,1.275,0.579,4.118,-0.441,-2.15,0.625,3.097
3.0,1.435,0.861,2.676,0.613,2.297,0.319,-2.337,-3.234,-0.702,0.495
2.0,-0.276,-2.641,-3.068,-3.849,-0.601,-0.032,0.321,-2.978,2.271,1.97
3.0,-3.314,0.145,-2.478,-4.43,-5.442,0.408,-1.692,-2.169,4.657,0.989
0.0,-0.026,0.647,1.64,0.664,0.142,0.678,-2.394,0.793,0.628,2.548
2.0,-0.015,-0.605,-0.862,0.562,-1.48,-2.489,-2.918,0.851,3.31,0.505
0.0,0.792,3.469,2.623,2.763,4.378,0.699,-0.988,3.007,0.25,2.334
2.0,0.732,-4.046,-0.583,-0.855,3.808,-0.602,-3.956,-1.817,-3.425,0.979
1.0,-1.072,0.997,2.735,-3.424,1.252,-0.114,-2.426,1.508,-1.608,0.63
0.0,1.512,-0.273,-1.672,-4.507,1.2,2.525,3.585,1.35,1.438,-1.147
2.0,-4.214,-3.248,-1.364,-3.008,2.775,-3.675,-1.767,-2.311,0.253,1.471
0.0,1.277,1.92,4.176,3.106,3.999,2.575,0.651,-0.243,-0.667,2.177
0.0,-2.519,-1.42,1.859,-4.428,0.752,-0.528,0.703,5.273,4.16,0.715
0.0,3.503,3.962,-1.354,-1.271,-2.197,-2.593,-3.204,3.013,4.58,0.508
0.0,-2.042,0.946,0.208,-1.304,-2.881,1.269,5.333,3.145,2.219,1.854
2.0,-2.247,0.004,-1.021,1.162,2.182,-1.297,-4.44,-1.605,-0.578,3.138
3.0,1.17,1.502,2.076,0.729,-0.966,0.968,0.452,-1.48,-1.121,1.122
3.0,-2.68,3.845,1.412,1.707,-2.157,-2.195,-2.975,-0.649,2.016,2.849
0.0,-0.903,-1.213,-0.472,0.409,2.221,2.45,0.945,4.068,3.463,-1.047
3.0,0.663,1.227,2.104,1.786,2.706,-1.815,-2.92,-2.607,-0.873,-0.563
3.0,-1.393,5.341,6.844,3.351,-0.633,-0.163,-5.419,-1.885,-1.774,-1.508
2.0,-2.852,-2.197,-2.1,-1.848,0.168,-1.503,0.033,-1.933,0.016,0.766
2.0,-2.69,-2.167,-2.597,-0.96,-0.392,-2.049,0.473,1.513,-1.752,-2.724
2.0,-3.061,2.0,-1.66,1.127,2.179,-3.036,-3.546,-2.654,-0.68,3.338
3.0,-0.554,3.505,3.038,4.024,-0.343,-0.309,-2.309,-1.19,-3.095,1.59
3.0,-0.116,-2.993,1.045,0.302,0.438,1.126,3.792,-2.139,-0.771,-3.79
3.0,-5.061,-0.673,1.156,4.94,1.113,3.783,-4.229,3.217,-2.139,1.33
2.0,-2.508,-1.089,-0.942,-1.95,-3.09,-2.003,-1.647,-2.266,1.997,2.603
2.0,-2.825,-0.756,-3.759,-2.406,-1.348,-0.344,-0.548,-2.275,1.205,0.537
0.0,1.23,1.123,2.375,2.615,1.076,0.043,-2.918,1.036,2.296,-0.225
0.0,0.447,4.436,0.646,0.941,0.45,-1.607,-3.643,2.342,1.722,0.077
2.0,-4.492,-3.073,0.438,-5.389,2.579,-1.923,-1.05,-1.085,2.024,-2.402
1.0,-0.802,-1.069,1.131,0.59,-2.643,-0.015,0.713,0.575,-4.188,-1.89
0.0,1.6,0.336,1.497,-1.457,0.911,2.449,-0.333,-0.183,0.806,1.996
3.0,-2.758,-0.213,-3.762,0.378,-0.386,4.341,-0.061,-0.016,-1.879,3.79
2.0,1.323,-2.843,-2.917,1.411,1.221,-0.727,-3.793,-1.533,-4.679,1.849
3.0,4.857,1.16,1.971,5.178,-0.106,-1.98,-1.638,-1.115,-4.469,3.668
1.0,1.333,3.881,-0.885,-2.565,-2.387,0.516,0.368,-4.012,-2.882,4.243
3.0,-1.705,3.116,2.819,3.841,-1.206,-1.518,-0.066,-0.456,-1.837,-1.014
1.0,-0.267,2.194,1.387,-2.474,1.28,0.046,-2.136,-1.56,-0.175,-2.947
0.0,-2.927,0.324,0.991,-1.732,0.604,3.48,0.76,2.324,1.098,-2.496
3.0,4.099,-2.088,3.332,5.058,2.32,-3.101,-2.214,-0.959,-5.493,-0.766
1.0,-3.998,2.365,-1.253,-2.148,0.902,0.802,0.649,3.047,0.447,-0.359
1.0,-2.833,1.173,2.298,-1.565,1.524,0.619,1.484,4.615,0.304,-3.198
2.0,-6.373,-1.347,-1.017,-1.755,2.466,-5.028,0.945,1.693,-0.547,-2.2
3.0,-2.103,-1.489,-0.881,4.143,-1.713,5.254,-1.505,-0.154,-0.315,0.054
2.0,-1.214,0.097,-0.203,-0.003,-0.561,0.049,-5.562,-1.473,0.808,3.602
1.0,0.717,1.911,-2.737,1.499,-0.735,0.651,1.496,3.905,1.177,-0.279
0.0,-1.105,2.861,0.602,2.029,-0.643,0.279,-3.581,1.024,0.589,3.233
1.0,-3.822,-0.789,2.095,-2.101,0.537,-1.558,0.567,2.434,0.507,-0.222
3.0,3.64,1.129,2.202,3.317,-1.02,-3.868,-0.713,-2.504,-0.363,2.847
1.0,0.165,-0.206,0.378,3.016,4.341,0.175,0.821,4.732,0.848,0.352
2.0,-3.787,-1.388,-0.425,0.652,-0.066,-4.144,2.642,-0.72,-1.526,-2.261
3.0,-1.588,3.69,3.208,2.188,0.017,-0.174,-2.748,-0.063,-0.051,2.174
2.0,-0.641,-2.357,1.001,-0.47,-2.539,-3.639,-3.29,0.598,3.752,3.14
1.0,-0.23,0.665,3.625,-3.84,0.998,-2.102,-2.703,-1.456,-3.323,-1.13
0.0,3.493,-0.49,2.167,0.008,0.935,0.968,-1.561,0.596,2.921,0.009
2.0,-1.167,-2.478,-1.621,-0.083,2.974,-3.994,0.811,1.078,1.092,-1.436
2.0,-4.425,-2.405,-2.695,-2.852,3.305,-2.409,-1.985,-1.45,-1.293,-0.903
3.0,-1.95,-0.534,1.187,-1.346,-1.886,1.751,1.989,-4.205,-0.686,4.891
1.0,4.014,-2.415,-0.806,1.323,-0.035,1.693,-4.046,-4.613,-4.759,-2.618
3.0,1.16,2.047,-1.609,0.169,-1.837,2.559,-0.416,-1.47,-3.526,0.356
0.0,3.067,2.101,0.065,1.924,1.359,-0.054,-2.832,2.797,4.316,-2.047
1.0,-1.635,-2.892,-2.349,-0.203,-3.011,2.035,2.24,2.529,-0.309,-1.821
3.0,1.954,2.858,3.85,-1.668,2.927,-0.873,-0.813,-4.366,-5.605,3.736
1.0,-1.863,2.855,3.4,-2.616,2.684,-1.73,-0.48,3.541,-0.317,-2.41
1.0,-0.708,1.11,0.568,-5.31,-2.228,3.919,-2.822,0.677,-3.062,0.055
2.0,0.863,-2.148,3.604,-2.802,3.575,-3.376,-4.185,-3.341,1.195,0.476
1.0,-1.86,-1.838,0.376,3.066,-1.119,1.526,1.268,1.616,-2.494,-2.926
3.0,1.662,4.528,-0.756,0.05,-2.113,4.873,-1.245,-4.465,-5.006,-0.541
1.0,2.661,0.537,-3.292,0.038,-0.877,1.003,2.144,3.692,2.472,-1.103
2.0,-2.948,-0.933,-0.426,1.496,3.522,-4.864,-1.093,0.513,-1.567,-0.305
0.0,-1.643,-0.507,3.367,1.358,3.336,-1.513,0.109,0.009,-1.884,0.475
0.0,-1.428,1.333,1.529,4.454,3.734,3.751,-1.509,3.286,-0.225,2.118
2.0,0.418,-0.667,-4.017,0.63,-0.308,0.056,-2.129,-0.295,-3.98,-1.962
3.0,-2.733,0.365,3.165,0.325,-0.576,2.396,-0.676,-3.052,-2.5,1.884
2.0,-0.218,0.97,-3.453,-3.539,-0.86,1.714,-2.39,-2.998,2.018,1.359
2.0,-0.804,-4.583,1.102,-0.78,-1.229,0.34,1.027,0.273,-1.623,-2.84
2.0,-3.226,-2.374,-1.874,-2.489,0.783,-2.619,0.347,-0.673,-0.279,-2.746
0.0,-1.325,-0.22,2.075,-1.95,-0.912,0.571,2.124,2.001,0.239,0.344
2.0,1.644,-3.468,0.29,-2.314,2.896,1.151,-4.552,0.625,-2.204,-0.399
2.0,-4.858,-3.069,-1.385,-0.639,-0.086,-0.549,-3.166,-2.443,1.089,4.77
3.0,0.403,2.204,1.089,1.179,1.2,-0.066,-1.506,-2.463,-1.076,1.349
3.0,1.091,1.194,1.534,3.963,0.191,-3.056,-1.135,-0.569,2.082,-1.423
2.0,-2.561,-0.002,-3.208,-2.89,1.39,0.985,-1.012,-3.484,0.058,1.07
3.0,2.091,2.475,2.707,0.887,0.234,-2.074,-0.761,-4.028,-2.862,4.148
0.0,0.328,6.314,-1.411,1.256,-2.921,0.941,-4.349,4.72,2.407,4.506
1.0,-2.523,-2.092,-0.013,0.095,-4.905,4.037,4.612,0.471,0.344,-4.675
3.0,-4.163,2.126,0.123,2.017,-2.484,0.703,-3.089,-1.374,0.09,1.573
0.0,2.92,0.891,2.824,3.481,2.952,4.214,-2.062,1.681,2.453,0.561
0.0,2.635,0.997,-1.602,-2.156,-2.72,3.926,-2.17,4.103,2.276,3.78
0.0,3.328,2.901,2.28,0.804,-0.458,-0.092,-2.88,0.948,3.036,0.21
3.0,2.962,2.555,3.686,2.937,-0.229,-2.507,-1.353,-2.146,-3.759,3.909
1.0,-3.718,0.06,2.279,-1.097,-0.283,-3.656,-2.485,-0.28,-2.405,-4.602
2.0,-0.578,-2.495,-2.767,1.882,0.151,-2.822,-3.195,-0.966,-3.735,2.368
0.0,2.254,1.1,3.363,4.089,4.719,1.017,0.635,-0.933,2.129,0.17
0.0,0.318,-1.168,1.536,-3.697,3.673,4.09,-0.345,1.668,1.511,-1.652
1.0,0.419,0.532,-2.757,0.503,-1.048,0.687,0.581,0.693,-1.044,1.564
1.0,-2.1,3.351,1.853,-0.855,1.768,-3.761,-1.598,3.101,-0.831,-3.219
0.0,0.729,1.527,4.188,-0.278,2.637,0.837,0.764,-2.274,-1.045,1.897
1.0,-3.004,-4.96,-0.801,-0.048,-2.377,2.049,2.573,0.445,-2.748,-4.125
0.0,-0.713,-4.204,3.229,-3.152,2.653,-0.38,1.939,-0.552,1.531,-2.145
1.0,-1.331,-1.131,1.999,-2.864,1.06,0.379,-2.164,-3.333,-2.876,-1.144
3.0,-2.178,-1.452,1.932,2.971,-3.772,1.629,-0.868,-2.099,-0.48,1.373
3.0,0.064,4.621,2.648,1.269,-1.452,-0.455,-2.658,-1.523,-2.019,-0.482
1.0,1.157,2.209,-0.434,0.141,1.166,-2.634,-3.456,-1.071,0.25,-0.768
1.0,-0.773,0.946,3.294,-4.86,-2.352,-1.354,-3.497,-0.659,-3.472,-2.479
3.0,2.499,2.827,1.248,4.656,-0.579,-2.108,-1.077,-0.919,-2.391,0.787
1.0,0.35,-3.822,-2.991,0.412,-1.263,0.649,-2.224,-0.38,-3.952,-2.018
3.0,1.625,1.973,3.083,1.582,0.209,0.046,0.225,0.715,-2.034,2.023
3.0,3.436,2.756,-1.588,-0.441,-2.896,1.947,0.431,-2.689,-3.387,-0.603
3.0,-0.489,1.428,0.302,-0.892,3.101,2.862,-2.344,-2.75,1.523,1.005
2.0,-0.567,0.393,-2.532,-1.293,-1.984,1.132,-3.555,-1.937,1.889,1.397
2.0,-1.582,-2.376,1.948,0.146,1.582,-3.5,2.044,-2.102,-0.865,-0.007
2.0,-0.635,-2.929,0.456,-1.158,1.659,-0.975,-2.329,-1.225,-2.297,-3.151
0.0,-1.398,-0.771,3.477,0.013,1.169,3.088,0.068,1.238,-0.804,-1.262
2.0,-5.151,-2.189,-2.566,-2.08,4.064,-4.041,-2.356,-1.565,-0.942,3.505
0.0,-0.896,1.224,-0.076,2.349,0.17,4.182,-3.008,2.805,1.149,3.544
3.0,1.651,2.069,-0.23,2.281,0.695,0.229,-1.768,-1.728,-2.571,3.314
2.0,-0.782,-0.595,-0.224,-0.112,-3.603,-2.897,-3.31,1.321,5.266,0.859
0.0,6.318,2.461,-0.245,-0.938,0.33,0.68,-0.278,1.194,4.77,-0.821
1.0,-2.709,-0.685,0.346,-3.023,0.681,4.61,2.49,1.747,1.224,-0.704
1.0,0.231,4.601,0.311,0.863,0.796,-2.537,-4.031,3.989,1.368,0.875
2.0,0.884,0.361,-2.885,4.152,0.065,-1.421,-0.525,-2.502,-5.947,-0.508
1.0,-0.703,2.874,2.771,-0.923,3.258,-3.002,-2.126,2.895,-0.556,-1.159
3.0,2.393,0.867,0.199,0.689,2.085,-2.329,-0.412,-1.702,-0.249,1.785
2.0,-2.041,-1.761,-1.812,-2.387,-3.378,-2.786,0.738,-1.555,0.813,-0.429
3.0,2.191,4.321,3.042,5.915,-0.747,-3.309,-4.25,-1.172,-0.07,0.594
3.0,-0.685,1.462,0.301,1.889,-1.86,5.238,-1.899,-2.987,-4.192,-1.484
2.0,-2.833,-3.309,0.664,-1.314,0.484,-1.639,1.154,-1.047,-0.83,-2.212
0.0,-1.139,-3.692,1.26,-1.244,3.746,1.221,0.805,1.893,3.171,-2.242
1.0,-1.499,-2.112,-0.413,-0.286,-4.204,3.194,4.867,1.078,0.008,-2.297
0.0,2.256,0.35,2.48,-0.226,2.665,2.602,0.874,1.222,-0.09,1.994
2.0,-2.524,-1.748,-2.882,-3.102,8.104,-0.355,-4.561,0.525,-3.595,1.375
3.0,-0.011,2.344,-0.319,0.408,-2.194,4.71,-0.594,-4.746,-1.624,-0.663
1.0,-4.548,2.808,1.622,-1.149,2.299,-3.777,-0.181,2.883,-1.711,-4.002
1.0,-0.433,-0.445,-1.286,1.251,-1.364,1.637,1.365,1.644,-1.103,-1.534
2.0,-3.608,-3.807,-1.408,-1.344,-1.579,-2.972,0.233,-2.762,0.194,2.84
3.0,3.753,1.91,2.161,1.326,0.208,-4.442,1.761,-0.421,-3.767,4.137
1.0,-1.888,-3.846,-2.204,3.629,-1.715,1.905,2.304,2.637,-0.19,-1.84
3.0,-0.34,1.6,-0.225,2.161,0.847,-0.924,-2.105,-1.914,0.189,1.733
3.0,-1.326,1.969,0.85,0.407,-2.35,0.253,-0.179,-2.563,0.541,3.653
1.0,0.954,3.266,-1.052,0.145,3.743,-1.155,-2.775,0.623,-0.857,0.833
3.0,3.251,0.407,-3.839,1.904,-1.381,7.37,-0.046,-0.841,-4.435,-2.089
3.0,0.98,3.378,0.474,1.209,-0.541,1.655,-1.815,-0.065,2.024,2.185
0.0,1.015,1.442,1.405,3.446,1.8,-0.484,-0.763,0.122,2.569,1.182
1.0,-2.297,2.102,1.986,-0.549,2.322,-3.999,-1.582,1.249,-2.387,-3.117
2.0,-3.563,-1.78,-1.552,-1.469,0.854,-2.611,-0.013,0.3,-1.508,-3.249
3.0,-1.94,1.204,3.56,2.316,-0.696,-0.83,-1.091,0.65,-1.346,2.881
0.0,-1.124,1.288,0.459,1.967,-1.025,3.666,-3.195,1.813,0.824,3.565
3.0,0.579,3.642,-1.105,2.064,-1.771,2.481,-2.883,-0.864,-1.38,-0.304
1.0,-2.298,0.575,1.707,4.509,-0.579,0.559,3.175,0.36,-2.671,-1.152
2.0,-2.936,-0.135,0.387,-3.67,0.604,-3.404,0.466,-0.381,2.05,-4.348
3.0,-2.199,0.492,2.434,2.516,-1.087,3.64,-2.372,-1.511,-3.89,1.23
3.0,-1.041,1.292,1.988,1.968,-3.251,1.876,-2.151,-3.179,-1.961,-0.848
2.0,0.708,-0.985,-1.238,-3.549,-1.527,-1.704,-0.087,0.493,4.182,-1.736
2.0,-0.68,-0.852,-3.049,-2.995,-5.084,0.84,-1.204,0.496,5.213,-2.169
1.0,-2.519,0.227,1.797,5.316,0.033,0.486,2.882,0.31,-2.794,-0.819
3.0,-3.678,1.772,2.325,6.322,-0.693,5.419,-6.483,0.202,-2.927,-5.435
1.0,1.19,3.349,1.615,-2.62,-0.194,-1.317,-1.982,0.595,0.102,-3.505
3.0,2.036,1.108,-1.645,0.576,0.697,4.121,0.856,0.562,-3.067,2.952
1.0,-2.045,2.212,0.933,-1.154,1.741,-0.132,1.147,2.797,0.666,-3.28
1.0,-0.347,0.561,-3.349,-1.434,-2.99,1.528,-2.958,2.973,-3.212,0.921
1.0,5.713,2.236,4.695,-1.069,4.029,-3.526,-4.874,-1.7,-0.158,0.369
0.0,-2.508,-3.962,0.942,1.191,1.079,1.221,2.085,-0.694,-0.331,-6.517
1.0,-0.542,-1.397,-2.243,3.627,0.036,-0.495,-0.284,3.602,-1.1,-0.864
2.0,-0.129,-1.053,-0.986,1.01,0.463,0.549,1.099,-1.557,-4.077,-4.139
1.0,-0.272,-1.064,-3.196,-0.572,-0.188,1.896,2.016,1.599,-0.462,0.229
2.0,-1.456,-2.36,-0.012,-0.086,2.633,-3.744,-2.622,-3.448,-2.132,-0.127
1.0,-3.705,-3.09,-2.896,4.082,0.66,2.07,4.31,2.321,0.591,-0.69
0.0,4.493,-1.478,5.231,3.799,5.581,4.568,1.482,-0.751,1.318,1.035
3.0,-4.875,1.182,2.868,2.259,-2.327,-0.634,-1.886,-1.887,1.805,1.443
2.0,-1.994,-3.482,-3.329,-2.943,-1.007,0.076,-1.851,-1.598,4.679,3.631
0.0,1.274,1.702,0.508,0.154,-1.002,3.242,-3.191,3.017,1.025,5.358
1.0,-3.609,-0.495,0.589,5.137,-1.658,0.11,2.08,2.356,-1.293,-2.689
0.0,-1.042,4.167,0.069,-1.249,1.098,1.416,-0.353,1.763,-1.795,5.644
3.0,-6.472,-0.144,2.689,1.666,-3.686,0.887,-2.459,-4.356,0.46,0.31
2.0,-0.413,-1.105,-2.986,-0.38,5.658,-2.526,-3.377,-2.625,-3.86,1.563
2.0,0.666,-1.19,-0.713,-0.468,1.347,-1.983,-0.81,-0.332,0.608,-0.605
2.0,5.294,-1.158,3.19,1.239,2.117,-2.434,-1.29,-4.015,-3.39,2.876
1.0,1.055,-0.317,-2.397,0.763,0.242,2.133,2.341,1.301,0.013,-1.238
0.0,-1.363,-2.016,-0.915,2.287,-1.727,1.993,1.209,1.312,-1.367,-3.813
0.0,-2.415,1.428,1.053,2.644,1.917,3.828,-2.417,2.751,-0.994,3.105
2.0,-2.524,1.037,-3.607,-0.462,1.892,-2.042,-0.85,-3.451,-2.151,0.082
3.0,-1.278,5.654,0.661,-0.319,-1.631,0.492,-2.749,-2.605,-4.209,1.761
0.0,-2.519,-1.15,0.992,-0.497,1.818,2.237,0.295,3.164,1.456,-2.185
2.0,-1.597,-2.817,-1.601,0.415,0.679,-2.492,-0.322,-2.273,-2.554,-0.211
1.0,-2.457,1.159,1.661,0.649,4.316,-4.798,-1.351,-0.515,-2.618,-2.586
1.0,-0.226,0.906,0.396,1.612,2.713,-2.155,-1.669,1.09,-1.787,-1.567
3.0,0.924,0.73,1.111,0.686,-2.968,0.189,0.775,-1.937,-1.584,2.45
0.0,-2.06,-2.407,1.498,-2.847,2.079,1.923,-0.801,5.656,2.858,-1.444
1.0,-1.644,-2.881,-3.553,1.365,-1.259,3.149,3.398,1.671,0.891,-0.421
1.0,-1.071,0.296,1.688,-0.579,2.41,-3.107,-1.347,0.79,0.745,0.975
3.0,-2.417,-3.365,0.401,-2.876,2.873,-2.232,-3.892,-1.139,-0.119,1.441
1.0,2.026,-1.075,-0.723,0.217,-2.293,-1.055,-3.626,0.441,-4.803,-3.017
2.0,-4.37,-1.481,-1.697,-2.783,-0.532,-2.244,-0.859,-5.236,-0.121,5.177
2.0,-3.899,-1.585,-1.047,-3.292,1.533,-2.367,0.463,2.412,0.709,-1.633
1.0,-2.02,-3.433,-1.743,3.905,0.43,1.525,1.317,0.026,-2.258,-1.796
0.0,0.208,2.845,0.406,1.484,-0.697,-0.433,-3.203,1.056,1.979,3.212
0.0,-0.225,-3.706,-2.518,-0.034,4.881,2.879,3.493,4.093,4.688,-1.69
0.0,-0.077,3.101,1.366,1.955,2.428,-0.216,-1.575,3.955,-0.174,0.999
3.0,-1.899,0.442,0.315,1.109,-0.684,2.726,-1.271,-0.283,-4.645,1.493
3.0,2.515,0.748,3.123,4.955,0.494,0.263,-3.946,-2.389,-2.6,0.926
2.0,-2.012,-4.753,-4.566,-0.82,-1.538,-0.488,-0.635,4.241,-2.813,-0.675
0.0,1.791,-0.21,0.726,0.85,-1.448,3.714,-2.181,-0.576,2.304,2.407
3.0,0.268,2.596,3.656,3.337,-2.983,-0.885,-2.295,-1.153,-0.073,-0.105
1.0,-3.429,-2.829,-1.668,1.433,-1.833,1.611,5.18,2.532,0.899,-0.783
2.0,-1.918,-0.889,-0.48,-2.647,-4.951,-3.321,-1.656,-1.059,4.863,2.369
1.0,1.197,5.433,0.737,0.627,-1.99,0.431,-0.709,0.814,-2.493,-1.797
